age,area_percentage,has_superstructure_mud_mortar_stone,has_superstructure_cement_mortar_brick,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,geo_level_1_id_17,geo_level_1_id_26,foundation_type_i,foundation_type_r,foundation_type_w,roof_type_x,ground_floor_type_v,other_floor_type_j,other_floor_type_s
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
30,12,0,0,0,0,0,0,0,1,0,0,0,0,0
30,8,1,0,0,0,1,0,0,1,0,0,0,1,0
30,11,1,0,0,0,0,0,0,1,0,0,0,0,0
0,13,1,0,0,0,1,0,0,1,0,0,0,0,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
30,4,1,0,0,0,1,0,0,1,0,0,0,0,0
50,2,1,0,0,0,1,0,0,1,0,0,0,0,0
10,8,1,0,0,0,1,0,0,1,0,0,0,0,0
5,8,1,0,0,0,1,0,0,1,0,0,0,0,0
15,6,1,0,0,0,1,0,0,1,0,0,0,1,0
10,14,1,0,0,0,1,0,0,1,0,0,0,0,0
10,11,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
80,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,8,1,0,0,0,1,0,0,1,0,0,0,0,0
40,8,1,0,0,0,1,0,0,1,0,0,0,0,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
30,8,0,0,0,0,0,0,0,1,0,0,0,0,0
25,20,0,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
75,7,1,0,0,0,1,0,0,1,0,0,0,0,0
30,3,1,0,0,0,0,0,0,1,0,0,0,0,0
45,11,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
15,17,1,0,0,0,1,0,0,1,0,0,0,0,0
25,3,1,0,0,0,1,0,0,1,0,0,0,0,0
5,4,1,0,0,0,1,0,0,1,0,0,0,0,0
25,4,1,0,0,0,1,0,0,1,0,0,0,0,0
40,7,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
45,9,1,0,0,0,1,0,0,1,0,0,0,0,0
80,7,1,0,0,0,1,0,0,1,0,0,0,0,0
10,4,1,0,0,0,1,0,0,1,0,0,0,1,0
15,10,1,0,0,0,1,0,0,0,0,0,0,0,0
20,10,1,0,0,0,1,0,0,1,0,0,0,0,0
80,7,1,0,0,0,1,0,0,1,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
45,5,1,0,0,0,0,0,0,1,0,0,0,0,0
40,9,1,0,0,0,1,0,0,1,0,0,0,0,0
25,3,1,0,0,0,0,0,0,1,0,0,0,0,0
20,11,1,0,0,0,1,0,0,1,0,0,0,0,0
40,8,1,0,0,0,1,0,0,1,0,0,0,1,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
30,3,1,0,0,0,0,0,0,1,0,0,0,0,0
25,7,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
10,3,1,0,0,0,0,0,0,1,0,0,0,1,0
10,5,1,0,0,0,1,0,0,1,0,0,0,0,0
5,9,1,0,0,0,1,0,0,1,0,0,0,0,0
30,11,1,0,0,0,0,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
15,12,1,0,0,0,1,0,0,1,0,0,0,0,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
20,11,1,0,0,0,1,0,0,1,0,0,0,0,0
25,3,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
30,10,1,0,0,0,1,0,0,1,0,0,0,0,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
25,6,1,0,0,0,1,0,0,1,0,0,0,1,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
5,13,1,0,0,0,1,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,0,0,0,0,1,0,0,1,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
10,4,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
0,9,1,0,0,0,1,0,0,1,0,0,0,0,0
0,8,1,0,0,0,1,0,0,1,0,0,0,0,0
75,10,1,0,0,0,0,0,0,1,0,0,0,0,0
30,10,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
20,11,1,0,0,0,1,0,0,1,0,0,0,0,0
45,9,1,0,0,0,1,0,0,1,0,0,0,0,0
0,8,1,0,0,0,1,0,0,1,0,0,0,0,0
25,3,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,1,0
25,17,1,0,0,0,1,0,0,1,0,0,0,0,0
15,2,1,0,0,0,1,0,0,1,0,0,0,0,0
0,8,1,0,0,0,1,0,0,1,0,0,0,1,0
5,8,1,0,0,0,1,0,0,1,0,0,0,0,0
40,5,0,0,0,0,0,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,1,0
5,6,1,0,0,0,1,0,0,1,0,0,0,1,0
50,7,1,0,0,0,1,0,0,1,0,0,0,0,0
0,10,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
30,12,1,0,0,0,1,0,0,1,0,0,0,0,0
5,19,0,0,0,0,0,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
70,5,1,0,0,0,0,0,0,1,0,0,0,0,0
45,6,0,0,0,0,0,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
35,8,1,0,0,0,1,0,0,0,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
25,17,1,0,0,0,1,0,0,1,0,0,0,0,0
10,14,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
80,4,0,0,0,0,0,0,0,1,0,0,0,0,0
30,3,1,0,0,0,0,0,0,1,0,0,0,0,0
80,6,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
25,3,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,1,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
30,8,0,0,0,0,0,0,0,1,0,0,0,0,0
5,13,1,0,0,0,1,0,0,1,0,0,0,0,0
45,7,1,0,0,0,1,0,0,1,0,0,0,0,0
25,7,1,0,0,0,1,0,0,1,0,0,0,0,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
35,5,1,0,0,0,1,0,0,1,0,0,0,0,0
15,3,1,0,0,0,1,0,0,1,0,0,0,0,0
40,6,1,0,0,0,1,0,0,1,0,0,0,0,0
40,7,1,0,0,0,1,0,0,1,0,0,0,0,0
5,8,1,0,0,0,1,0,0,1,0,0,0,0,0
70,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
5,10,1,0,0,0,1,0,0,1,0,0,0,0,0
30,3,0,0,0,0,0,0,0,1,0,0,0,0,0
60,9,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
80,7,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
10,11,1,0,0,0,1,0,0,1,0,0,0,0,0
5,8,1,0,0,0,1,0,0,1,0,0,0,0,0
10,11,1,0,0,0,1,0,0,1,0,0,0,0,0
995,10,1,0,0,0,1,0,0,1,0,0,0,0,0
10,12,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,1,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
80,5,1,0,0,0,1,0,0,1,0,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
50,10,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,0,0
15,12,1,0,0,0,1,0,0,1,0,0,0,0,0
45,9,1,0,0,0,1,0,0,1,0,0,0,1,0
30,4,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
10,4,1,0,0,0,1,0,0,1,0,0,0,0,0
80,4,0,0,0,0,0,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
5,9,1,0,0,0,1,0,0,1,0,0,0,0,0
0,7,1,0,0,0,1,0,0,1,0,0,0,1,0
10,8,1,0,0,0,1,0,0,0,0,0,0,0,0
30,13,1,0,0,0,1,0,0,1,0,0,0,0,0
35,8,1,0,0,0,1,0,0,1,0,0,0,0,0
20,4,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
20,4,1,0,0,0,1,0,0,1,0,0,0,0,0
80,4,0,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
15,3,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
5,13,1,0,0,0,1,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
80,6,1,0,0,0,1,0,0,1,0,0,0,0,0
5,5,1,0,0,0,1,0,0,1,0,0,0,0,0
35,8,1,0,0,0,1,0,0,1,0,0,0,0,0
50,7,1,0,0,0,1,0,0,1,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
30,11,1,0,0,0,1,0,0,0,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
30,3,1,0,0,0,0,0,0,1,0,0,0,0,0
25,3,1,0,0,0,0,0,0,1,0,0,0,0,0
20,4,1,0,0,0,1,0,0,1,0,0,0,0,0
45,5,1,0,0,0,0,0,0,1,0,0,0,0,0
70,15,1,0,0,0,1,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,0,0
10,3,1,0,0,0,0,0,0,1,0,0,0,1,0
10,8,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
5,9,1,0,0,0,1,0,0,1,0,0,0,0,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
10,3,1,0,0,0,0,0,0,1,0,0,0,1,0
80,4,0,0,0,0,0,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,1,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
15,2,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,0,0,0,0,0,0,0,0,0
30,12,1,0,0,0,1,0,0,1,0,0,0,0,0
50,10,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
5,10,1,0,0,0,1,0,0,1,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
20,5,0,0,0,0,0,0,0,1,0,0,0,1,0
10,8,1,0,0,0,1,0,0,1,0,0,0,0,0
20,18,1,0,0,0,1,0,0,1,0,0,0,0,0
25,20,0,0,0,0,0,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
20,4,1,0,0,0,1,0,0,1,0,0,0,0,0
100,8,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
35,8,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
10,5,1,0,0,0,1,0,0,1,0,0,0,0,0
30,11,1,0,0,0,0,0,0,1,0,0,0,0,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
40,7,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,1,0
10,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
50,16,0,0,0,0,0,0,0,1,0,0,0,0,0
40,6,1,0,0,0,1,0,0,1,0,0,0,0,0
35,8,1,0,0,0,1,0,0,1,0,0,0,0,0
30,11,1,0,0,0,0,0,0,1,0,0,0,0,0
10,11,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
0,17,1,0,0,0,1,0,0,1,0,0,0,0,0
5,6,1,0,0,0,1,0,0,1,0,0,0,1,0
30,3,1,0,0,0,0,0,0,1,0,0,0,0,0
20,4,1,0,0,0,1,0,0,1,0,0,0,0,0
5,9,1,0,0,0,1,0,0,1,0,0,0,0,0
5,5,1,0,0,0,1,0,0,1,0,0,0,0,0
45,5,1,0,0,0,0,0,0,1,0,0,0,0,0
40,6,1,0,0,0,1,0,0,1,0,0,0,0,0
55,8,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
25,21,1,0,0,0,0,0,0,1,0,0,0,1,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
10,5,1,0,0,0,1,0,0,1,0,0,0,1,0
80,4,0,0,0,0,0,0,0,1,0,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
50,6,1,0,0,0,1,0,0,1,0,0,0,0,0
0,10,1,0,0,0,1,0,0,1,0,0,0,0,0
35,8,1,0,0,0,1,0,0,1,0,0,0,0,0
35,5,1,0,0,0,1,0,0,1,0,0,0,0,0
45,15,1,0,0,0,1,0,0,1,0,0,0,0,0
30,3,1,0,0,0,0,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
10,8,1,0,0,0,1,0,0,1,0,0,0,0,0
25,7,1,0,0,0,1,0,0,1,0,0,0,0,0
60,13,1,0,0,0,1,0,0,0,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,1,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
10,8,1,0,0,0,1,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,1,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
15,11,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
0,9,0,0,0,0,1,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
10,3,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
35,3,1,0,0,0,1,0,0,1,0,0,0,0,0
10,10,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
15,6,1,0,0,0,1,0,0,1,0,0,0,1,0
35,4,1,0,0,0,1,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,1,0
25,3,1,0,0,0,0,0,0,1,0,0,0,0,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
30,7,1,0,0,0,1,0,0,1,0,0,0,0,0
0,12,1,0,0,0,1,0,0,1,0,0,0,0,0
30,4,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,0,0
10,8,1,0,0,0,0,0,0,0,0,0,0,0,0
5,16,1,0,0,0,1,0,0,1,0,0,0,0,0
45,13,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,1,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
25,3,1,0,0,0,0,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
0,8,1,0,0,0,1,0,0,1,0,0,0,0,0
10,9,1,0,0,0,1,0,0,1,0,0,0,1,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
5,4,1,0,0,0,1,0,0,1,0,0,0,1,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
50,7,1,0,0,0,1,0,0,1,0,0,0,0,0
5,5,1,0,0,0,1,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
40,5,0,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
50,10,0,0,0,0,0,0,0,1,0,0,0,0,0
25,11,1,0,0,0,1,0,0,1,0,0,0,0,0
25,7,1,0,0,0,1,0,0,1,0,0,0,0,0
40,6,1,0,0,0,1,0,0,1,0,0,0,0,0
20,2,1,0,0,0,1,0,0,1,0,0,0,0,0
5,5,1,0,0,0,1,0,0,1,0,0,0,0,0
10,4,1,0,0,0,1,0,0,1,0,0,0,0,0
80,6,0,0,0,0,0,0,0,1,0,0,0,0,0
25,6,1,0,0,0,1,0,0,1,0,0,0,1,0
25,14,0,0,0,0,0,0,0,1,0,0,0,0,0
80,6,1,0,0,0,1,0,0,1,0,0,0,0,0
10,3,1,0,0,0,1,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
40,7,1,0,0,0,1,0,0,1,0,0,0,0,0
80,6,0,0,0,0,0,0,0,1,0,0,0,0,0
30,3,1,0,0,0,0,0,0,1,0,0,0,0,0
50,7,1,0,0,0,1,0,0,1,0,0,0,0,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
40,6,1,0,0,0,1,0,0,1,0,0,0,0,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
30,11,1,0,0,0,0,0,0,1,0,0,0,0,0
25,3,1,0,0,0,0,0,0,1,0,0,0,0,0
35,2,1,0,0,0,1,0,0,1,0,0,0,0,0
20,4,1,0,0,0,1,0,0,1,0,0,0,0,0
50,7,1,0,0,0,1,0,0,1,0,0,0,0,0
5,8,1,0,0,0,1,0,0,1,0,0,0,0,0
35,3,1,0,0,0,1,0,0,1,0,0,0,0,0
5,8,1,0,0,0,1,0,0,1,0,0,0,0,0
5,10,1,0,0,0,1,0,0,1,0,0,0,0,0
5,9,1,0,0,0,1,0,0,1,0,0,0,0,0
30,11,1,0,0,0,0,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,1,0
45,6,0,0,0,0,0,0,0,1,0,0,0,0,0
55,3,1,0,0,0,1,0,0,1,0,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
10,3,1,0,0,0,1,0,0,1,0,0,0,0,0
50,2,1,0,0,0,1,0,0,1,0,0,0,0,0
60,19,0,0,0,0,0,0,0,1,0,0,0,0,0
10,13,1,0,0,0,0,0,0,1,0,0,0,0,0
15,17,1,0,0,0,0,0,0,1,0,0,0,1,0
50,14,1,0,0,0,1,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,7,1,0,0,0,1,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,0,0
10,8,1,0,0,0,1,0,0,1,0,0,0,0,0
50,6,1,0,0,0,0,0,0,1,0,0,0,0,0
55,6,1,0,0,0,1,0,0,1,0,0,0,0,0
95,12,1,0,0,0,0,0,0,1,0,0,0,0,0
10,13,1,0,0,0,0,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
40,6,1,0,0,0,1,0,0,1,0,0,0,0,0
50,6,1,0,0,0,1,0,0,1,0,0,0,1,0
0,17,1,0,0,0,1,0,0,1,0,0,0,0,0
5,5,1,0,0,0,1,0,0,1,0,0,0,0,0
25,3,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,1,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
10,10,1,0,0,0,1,0,0,1,0,0,0,0,0
25,7,1,0,0,0,1,0,0,1,0,0,0,0,0
75,6,0,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
45,11,1,0,0,0,1,0,0,1,0,0,0,0,0
80,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
60,8,1,0,0,0,1,0,0,1,0,0,0,0,0
10,3,1,0,0,0,1,0,0,1,0,0,0,0,0
80,21,1,0,0,0,1,0,0,1,0,0,0,0,0
55,5,1,0,0,0,1,0,0,1,0,0,0,0,0
30,23,1,0,1,0,0,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
30,19,0,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,10,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
45,6,0,0,0,0,0,0,0,1,0,0,0,0,0
80,12,1,0,0,0,1,0,0,1,0,0,0,0,0
20,11,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
10,12,1,0,0,0,1,0,0,1,0,0,0,0,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
10,11,1,0,0,0,1,0,0,1,0,0,0,0,0
25,11,1,0,0,0,1,0,0,1,0,0,0,0,0
30,6,1,0,0,0,1,0,0,1,0,0,0,0,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
5,9,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
25,20,1,0,0,0,1,0,0,1,0,0,0,0,0
5,6,1,0,1,0,0,0,0,1,0,0,0,1,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,1,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
50,10,0,0,0,0,0,0,0,1,0,0,0,0,0
10,5,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
10,3,1,0,0,0,0,0,0,1,0,0,0,1,0
80,5,1,0,0,0,1,0,0,1,0,0,0,0,0
30,3,0,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,1,0,0,1,0,0,0,0,0
0,9,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,12,1,0,0,0,1,0,0,1,0,0,0,0,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
5,2,1,0,0,0,1,0,0,1,0,0,0,0,0
45,7,1,0,0,0,1,0,0,1,0,0,0,0,0
100,7,1,0,0,0,1,0,0,1,0,0,0,0,0
10,8,1,0,0,0,1,0,0,1,0,0,0,0,0
50,7,1,0,0,0,1,0,0,1,0,0,0,0,0
20,8,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
40,5,1,0,0,0,1,0,0,1,0,0,0,0,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
5,4,1,0,0,0,1,0,0,0,0,0,0,0,0
10,5,1,0,0,0,1,0,0,1,0,0,0,1,0
10,5,1,0,0,0,1,0,0,0,0,0,0,0,0
80,15,1,0,0,0,0,0,0,1,0,0,0,0,0
20,10,1,0,0,0,1,0,0,1,0,0,0,0,0
15,4,1,0,0,0,1,0,0,1,0,0,0,0,0
20,9,1,0,0,0,1,0,0,1,0,0,0,0,0
5,5,1,0,0,0,1,0,0,1,0,0,0,0,0
5,3,1,0,0,0,1,0,0,1,0,0,0,0,0
30,10,1,0,0,0,1,0,0,1,0,0,0,0,0
5,6,1,0,0,0,0,0,0,1,0,0,0,1,0
30,3,1,0,0,0,0,0,0,1,0,0,0,0,0
10,10,1,0,0,0,1,0,0,1,0,0,0,0,0
20,6,1,0,0,0,1,0,0,1,0,0,0,0,0
45,5,1,0,0,0,0,0,0,1,0,0,0,0,0
55,10,1,0,0,0,1,0,0,1,0,0,0,0,0
25,7,1,0,0,0,1,0,0,1,0,0,0,0,0
25,8,1,0,0,0,1,0,0,1,0,0,0,0,0
35,8,1,0,0,0,1,0,0,1,0,0,0,0,0
70,7,1,0,0,0,1,0,0,1,0,0,0,0,0
15,5,1,0,0,0,1,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,0,0,1,0,0,0,0,0
10,5,1,0,0,0,1,0,0,1,0,0,0,0,0
40,19,0,0,0,0,0,0,0,1,0,0,0,0,0
5,8,1,0,0,0,1,0,0,1,0,0,0,0,0
10,6,1,0,0,0,1,0,0,1,0,0,0,0,0
50,15,0,0,0,0,0,0,0,1,0,0,0,0,0
50,7,1,0,0,0,1,0,0,1,0,0,0,1,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
